"run" "true_mean_all" "true_median_all" "true_mean_sig" "true_tau" "true_local_es.(-8,-7]" "true_local_es.(-7,-6]" "true_local_es.(-6,-5]" "true_local_es.(-5,-4]" "true_local_es.(-4,-3]" "true_local_es.(-3,-2]" "true_local_es.(-2,-1]" "true_local_es.(-1,0]" "true_local_es.(0,1]" "true_local_es.(1,2]" "true_local_es.(2,3]" "true_local_es.(3,4]" "true_local_es.(4,5]" "true_local_es.(5,6]" "true_local_es.(6,7]" "true_local_es.(7,8]" "es_mean_all_pe" "es_mean_all_lb" "es_mean_all_ub" "es_mean_sig_pe" "es_mean_sig_lb" "es_mean_sig_ub" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "w.all1" "w.all2" "w.all3" "w.all4" "w.all5" "w.all6" "w.all7" "w.all8" "w.all9" "w.all10" "w.all11" "w.all12" "w.all13" "w.all14" "w.all15" "w.all16" "w.all17" "es_tau_pe" "es_tau_lb" "es_tau_ub" "ash_mean_all" "ash_mean_sig" "(-8,-7]" "(-7,-6]" "(-6,-5]" "(-5,-4]" "(-4,-3]" "(-3,-2]" "(-2,-1]" "(-1,0]" "(0,1]" "(1,2]" "(2,3]" "(3,4]" "(4,5]" "(5,6]" "(6,7]" "(7,8]" "ash_tau" "vw_mean_pe" "vw_mean_lb" "vw_mean_ub" "vw_tau_pe" "vw_tau_lb" "vw_tau_ub" "vw_weight1_pe" "vw_weight1_lb" "vw_weight1_ub" "vw_weight2_pe" "vw_weight2_lb" "vw_weight2_ub" "vw_mean_pos_pe" "vw_mean_pos_lb" "vw_mean__pos_ub" "vw_median_pos_pe" "vw_median_pos_lb" "vw_median_pos_ub" "vw_tau_pos_pe" "vw_tau_pos_lb" "vw_tau_pos_ub" "rma_mean_pe" "rma_tau"
70 0.000138994140926559 0 0.213609034226157 0.164862970324154 NA NA NA NA -0.344179654937909 -0.20338074774497 -0.107062779479043 -0.0334239344028432 0.0387674073115267 0.108416962767541 0.187456956763385 0.288114242175443 NA NA NA NA -0.00135944765482805 NA NA 0.23631535237005 NA NA -0.397772957652077 -0.393594173727241 -0.383246977637186 -0.358622107594254 -0.306587892174557 -0.21988856280663 -0.119922990801078 -0.0370738597177544 0.033438256921442 0.117761422533977 0.221256661916512 0.309737012302939 0.360875780728634 0.38441696343249 0.394534024639054 0.399711127844059 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.0503122483769367 0.186046360348256 0.53580624597447 0.175736451057589 0.0520933094960717 0.00000538473567711399 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.000000000000999999999991637 0.175656562869823 NA NA -0.00100136694373967 0.00395967272466308 NA NA NA NA -0.274371451111559 -0.223428838197657 -0.133312216313637 -0.0337624825843078 0.039834971600643 0.108929065393955 0.229897021390302 0.357650502163021 NA NA NA NA 0.175774156120219 0.0228920202959589 -0.0158240136458955 0.0616080542378134 0.186849392083697 0.160364538685284 0.210020487991887 1.33802624480843 0.789383658003056 1.8866688316138 1.50640444594503 0.703619025407678 2.30918986648238 0.157715035333518 0.122369515111814 0.192029747128099 0.134931982731694 0.10247656843699 0.167127169615619 0.116829271767084 0.0938408768185414 0.138071578069529 -0.00104260478741655 0.175356872967076
71 -0.00276150157604289 0 0.196098571612264 0.137166466085924 NA NA NA NA -0.315471916550616 -0.184561751126604 -0.0552321716096788 -0.0226404897768634 0.025506103914446 0.0721186915355699 0.194922831917165 0.302092928748301 NA NA NA NA -0.0179907252259089 NA NA 0.142119306078292 NA NA -0.400021443377328 -0.397223289543852 -0.391099656482413 -0.374103627167058 -0.325424150624731 -0.217188643854962 -0.094360618497944 -0.0242791330063837 0.015187119419813 0.0597887682905959 0.131556106728575 0.226852887683502 0.310603033849706 0.360558007973884 0.383916940396569 0.39382109170058 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.00000246638922242214 0.057815804785907 0.104937336051476 0.718487694218476 0.106841328519303 0.0119153700246162 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.000000000000999999999991343 0.138943638987084 NA NA -0.0186474087345213 -0.079867393196297 NA NA NA NA -0.368534007539259 -0.226516686629351 -0.0853252273523557 -0.0284816178465664 0.0108707777307301 0.0706093361806928 0.146406878010643 0.197732806175206 NA NA NA NA 0.139815794269202 -0.0157813833580253 -0.0474441475871029 0.0158813808710523 0.140881028056955 0.11327679824918 0.163900259643429 1.05563405669665 0.570933531811382 1.54033458158191 1.07259903791608 0.450341707308467 1.6948563685237 0.106861069707934 0.0751494347234903 0.136715059563051 0.0893772869949473 0.0611635546969066 0.116669857267257 0.0821082233406074 0.0601564178639054 0.101703055664933 -0.0186088067015241 0.139091251399855
72 0.000307611488850081 0 0.157173711752568 0.0824303632190597 NA NA NA NA 0 -0.102560077300359 -0.0293623713272511 -0.00860885241163134 0.0051248579536303 0.0241948903381554 0.139291467830234 0.346662152407982 NA NA NA NA 0.00194810001036022 NA NA 0.0806961080498753 NA NA -0.410202364553008 -0.381364676572498 -0.338977815954532 -0.265368731477417 -0.167617470917126 -0.0841439419924585 -0.0346337744794116 -0.00791182704786771 0.0121886176226219 0.0383578679744967 0.0777927077021195 0.124483558476111 0.162142877841429 0.18366880985927 0.193580096369197 0.209352082440597 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.00000445968189345535 0.00436959716566722 0.0677716773170888 0.841603409048107 0.0862508567752435 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.000000000000999999999991122 0.0828030550241519 NA NA 0.00226020244861619 -0.0250772600087896 NA NA NA NA -0.170336118667901 -0.0822507168890893 -0.041850203748633 -0.0095493071229976 0.0192356890843486 0.0400262543265033 0.051825134696662 0.059492090170391 NA NA NA NA 0.0833974587331765 -0.00553522753113928 -0.0325133476135778 0.0214428925512993 0.093548161357682 0.0571081103320059 0.119336418251568 1.34115275765621 0.659944514155535 2.02236100115688 1.16260186869579 0.451545556241106 1.87365818115048 0.0726645723119711 0.0355697403497098 0.103441796985136 0.0610795765092033 0.0285990712190288 0.0890037989976403 0.0553976848155367 0.0289765164336911 0.075888514912764 0.00236540698576604 0.0829710563057248
73 0.00858800027148043 0.0141855437836453 0.504203610022809 0.39598775436869 -1.47209026394576 NA -0.84926764703231 -0.694082248377224 -0.583774527824845 -0.375338032886178 -0.222312808788765 -0.0687200519177809 0.0744841992900349 0.240503772756005 0.404086578486341 0.518020668159835 0.776288694808558 0.816572454711977 1.24364991715758 NA 0.00470926218457468 NA NA 0.507085248876369 NA NA -0.954601642344472 -0.902126328263314 -0.817258744777396 -0.706242630589783 -0.576612736758962 -0.419894610837512 -0.233131382293454 -0.063493859586265 0.0818204377965694 0.24317219635845 0.39303120257851 0.508458582137226 0.683735048171552 0.99777429263868 1.13670847413009 1.17513826258734 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999998607 0.000000000000999999999998607 0.000000000000999999999998607 0.0082244483467277 0.0349183637209077 0.0805278143801213 0.10769406651019 0.130147995410689 0.244713215663888 0.14654531188615 0.146761147671035 0.0787323436930513 0.00008474011717101 0.0101791018523277 0.0114713882145982 0.0000000625291439771007 0.000000000000999999999998607 0.408023902541818 NA NA 0.00328543863927011 -0.0126049055095502 -1.00138852522518 NA -0.899042766690656 -0.73500643706429 -0.596331261006096 -0.419995629673567 -0.244171610169455 -0.0632774311858814 0.0796874383595107 0.245910693169544 0.405337287113874 0.508232150545646 0.827694961244347 0.975386508616112 1.00023264989037 NA 0.406671309941764 -0.0314430212524167 -0.0933447161907136 0.0304586736858802 0.410270139254248 0.381401963568974 0.43723645377888 0.987844682602876 0.718607148621764 1.25708221658399 0.820664907952754 0.511766146098674 1.12956366980683 0.316181586803439 0.272778598309772 0.360166411450804 0.265332452170742 0.225389667545691 0.30653675627024 0.241679719829107 0.213534196971583 0.269120909211409 0.00382933824389132 0.411120583389098
74 0.0132959210423647 0 0.468293632775898 0.338512288749901 NA -1.02589072431616 -1.01110902896408 -0.721672974751731 -0.537714291865774 -0.40050769168994 -0.192826563568966 -0.0423035020236677 0.0515172252146066 0.180173444115421 0.370202686776513 0.535371237801001 0.687827118626947 0.800954663526696 NA NA 0.0223967208312139 NA NA 0.477670387147814 NA NA -1.27556658562027 -1.0264180956192 -0.81646438889342 -0.683787643290821 -0.545966129933061 -0.379220027836867 -0.184668228620298 -0.0317635739427624 0.0694313933687322 0.177498585506516 0.370504476016296 0.569460900302647 0.666641644149019 0.724366112629378 0.762840573152192 0.78378808048134 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999997569 0.000837017974384022 0.000488033877942694 0.00299661697651426 0.0203639211878629 0.0489871726954515 0.0925033633111482 0.110877426481012 0.338614684932845 0.246026783061358 0.0260849003098822 0.0878073862022417 0.0244126929843581 0.000000000000999999999997569 0.000000000000999999999997569 0.000000000000999999999997569 0.000000000000999999999997569 0.340693726128465 NA NA 0.0223601659405713 0.0266358794451312 NA -0.988069348512497 -0.912286334734545 -0.730298991760595 -0.553743388435302 -0.398971131753078 -0.183198062204195 -0.033452410696007 0.0678233519987987 0.186481964536108 0.367207478112002 0.588638563521888 0.672243356135789 0.684366450266049 NA NA 0.340022618715104 0.0351092199545459 -0.0235425539380966 0.0937609938471884 0.354536874347333 0.326645315491399 0.380388785864511 1.28122559648977 0.905343254977829 1.65710793800172 1.18279253610374 0.705282166207731 1.66030290599975 0.296023065823682 0.252252978108083 0.340204709905584 0.252673184217396 0.211776522103858 0.294689507681731 0.220136045894231 0.192683465364633 0.24668667471466 0.0222742560615047 0.340326193157792
75 0.00280324229121684 0 0.439933019048943 0.282460442052742 NA -1.2411350864346 -0.920073095140159 -0.79931150486537 -0.594959464189907 -0.313261736925294 -0.116794046953997 -0.0276431462469486 0.0151081839316554 0.129445239301294 0.361604862674744 0.521145515840708 0.697996449140431 0.768708548949664 1.1705915001792 NA 0.010274709835263 NA NA 0.431896565992876 NA NA -1.06581193981166 -1.02142732927158 -0.961000482496828 -0.814360443535867 -0.570319779204946 -0.273376248346205 -0.0893672628294967 -0.0269888311684168 0.0195658659552649 0.140298809878742 0.327182756740957 0.478244082855024 0.722460400260618 0.897685113347359 1.0102370611064 1.37389638024639 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999376 0.00000000257229627763551 0.00138234178017373 0.0171056791757161 0.00442350256950768 0.0309157081429058 0.0175306478732687 0.102873298475545 0.654591988068814 0.000769474209920315 0.147667276944555 0.00117101859749545 0.012981587414201 0.00765441375608037 0.000000000000999999999999376 0.000000000000999999999999376 0.000933060416520874 0.286927571128104 NA NA 0.0102706901302998 0.0267394065422431 NA -0.994911069305978 -0.98177156817994 -0.882744030969009 -0.588227479738026 -0.302428109416051 -0.0782286288163757 -0.0268822946992412 0.0115764934882027 0.152252820908255 0.357428243843668 0.45756692495611 0.834968591634277 0.96376829077965 0.990205408408595 NA 0.28610336042108 0.0889376374553701 0.0302744797808423 0.147600795129898 0.316575827727451 0.287995016452367 0.342781825511858 1.85289612721466 1.23791846925014 2.46787378517919 2.20746560007406 1.2248069706934 3.19012422945472 0.287765911689479 0.241141226788342 0.334577682277189 0.25013428964096 0.205952088103142 0.295268633431676 0.207374673228667 0.179143694946665 0.234395150035358 0.0101262817663961 0.285208545221303
76 -0.00391798062501208 0 0.256959153725024 0.166438287196399 NA NA -1.12201600857295 -0.717653890206834 -0.47497039702729 -0.180091592576346 -0.0500284762746485 -0.0110240489122096 0.00441856631197319 0.0607005848948973 0.18164554770405 0.341739026444809 0.627062707479146 0.895723582422225 NA NA 0.000914775536613643 NA NA 0.334682805443311 NA NA -0.999163140569557 -0.988902802645242 -0.922997361619249 -0.691351047426296 -0.456297509446024 -0.231188905600401 -0.0575785131271175 -0.00704227008036734 0.011876296840754 0.0525307760952277 0.195208829025096 0.494183798422758 0.761287380887884 0.887459151957162 0.946643578642722 0.976636779054625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999996945 0.000000000000999999999996945 0.000000000000999999999996945 0.0042567889610782 0.00000000485694460747187 0.0119619032905298 0.0452137766088064 0.0117369945782863 0.841137777920501 0.0382015024263037 0.031624832966364 0.00462614914831551 0.00757971917759924 0.0036605500592713 0.000000000000999999999996945 0.000000000000999999999996945 0.000000000000999999999996945 0.181825165985641 NA NA 0.000866963753367344 -0.00380122183759129 NA NA -0.983640167246421 -0.711009889004097 -0.451082317863187 -0.236963143958929 -0.0536604490802081 -0.00488744998273186 0.0100610125871268 0.055698557209727 0.228070207567627 0.549878476133982 0.795982701565374 0.874606578766541 NA NA 0.181436748121202 0.0395798753551509 -0.00202774232597316 0.0811874930362749 0.20025840198842 0.173254916491564 0.224030330637199 1.63063965765317 0.962603548244585 2.29867576706175 1.91800038444078 0.8975633399768 2.93843742890476 0.175047798642243 0.137503163153234 0.211660737423816 0.150886243122802 0.116106901018517 0.185505479509062 0.128023692373381 0.104073652897709 0.150244886516208 0.00117929055152473 0.180575122425664
77 -0.0271851650962516 -0.0288326007521007 0.695001810366363 0.587402398083766 -1.45945031206303 -1.20923603326883 -1.06967611295 -0.886608774281457 -0.651782552487569 -0.431945776131785 -0.284176147143879 -0.0808822776875918 0.0607332753078058 0.25266651924376 0.429528863983388 0.640496695765697 0.836439599250353 1.07362658087752 1.25388973592749 1.48278630450369 -0.0229706259426169 NA NA 0.693601626940803 NA NA -1.32150537658006 -1.13545472599506 -0.960585582412483 -0.829909038395632 -0.647057414814008 -0.442006138638191 -0.256216327819148 -0.0762346497367385 0.0729640314488547 0.228364674173008 0.467296653254279 0.648712775900426 0.769533596426671 0.953266267214717 1.1666318863777 1.28468003247933 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0000817421645474055 0.0169630222218855 0.000907891100062424 0.0588914282148528 0.0611329596935478 0.0612005954601515 0.116120236835343 0.11346406533338 0.161115040494575 0.166058325920863 0.0228785122464753 0.111713332534622 0.0696581920190897 0.0119238873501274 0.0192711653406007 0.008618525722509 0.00000107734736876034 0.57352198427618 NA NA -0.0231616433733055 -0.0333961235279551 -1.00167297148998 -1.00064744113415 -0.993901373773341 -0.925707246305884 -0.664544428843599 -0.457493732865052 -0.264635920253698 -0.0786692698189579 0.0733527556026639 0.242380528401844 0.469409717758124 0.651125160031368 0.893524272881745 0.988602489649249 1.00036774381282 1.00171471934422 0.567910922112374 -0.00940813730269847 -0.0919174824611042 0.0731012078557073 0.603146488241294 0.56767111192548 0.636648161264053 1.12682808119956 0.851272157784952 1.40238400461417 1.07661041568505 0.73418891974559 1.41903191162451 0.477838492986613 0.421111308611447 0.535468632778977 0.403332998328513 0.350583048948597 0.457767657497486 0.361884637346704 0.325896096556557 0.397161967433565 -0.0221476226526028 0.595170838968561
78 -0.0203643949685882 0 0.674181910074786 0.502545789536604 -1.47034795282217 -1.20080534178565 -1.10108253153529 -0.869655220905768 -0.67252914164757 -0.412564641081683 -0.194018998604537 -0.0490688895782825 0.0504433939740779 0.169748368759528 0.410076333561849 0.675901095875659 0.883790298654312 1.0992976220391 1.28478388957798 1.40066554822489 -0.018242868107927 NA NA 0.615873708829305 NA NA -1.18731019549491 -1.14378478224844 -0.998443444319735 -0.814567184941639 -0.652062112853552 -0.386058991508856 -0.185416847987174 -0.0549315066510723 0.0747599431915836 0.187286725460287 0.339272898621976 0.624621834007337 0.821159569460733 0.943338574645262 1.15096681601266 1.33775123180884 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999722 0.00000000000172487744019803 0.0330206867810244 0.00383863076331065 0.071118915856846 0.0382397807550412 0.0378004411833523 0.211276157683567 0.193769974135068 0.250735059280331 0.0539752770660372 0.0195846051179377 0.050696805127028 0.0247448317543135 0.000568664080377711 0.0106301704120396 0.000000000000999999999999722 0.478854776228778 NA NA -0.0171225219945068 -0.0647894621790916 -1.00166785581002 -1.00040672502596 -0.99436932136385 -0.926200245171024 -0.668837915796854 -0.393805851430147 -0.189929423361846 -0.0526833192629408 0.0754233876743449 0.186717081824954 0.3618142383299 0.634912560547129 0.914690174537333 0.993456185901288 1.00083029805295 1.00195352696514 0.474619880425042 0.0881879643697741 0.00323115761079121 0.173144771128757 0.547578960503545 0.511217012032511 0.581672246699839 2.1232941657945 1.55286682983313 2.69372150175587 1.91154563966958 1.23169403914707 2.59139724019209 0.470542361953453 0.409068528579805 0.532933590116585 0.404113625061578 0.34601628350556 0.464025217152789 0.346307344195628 0.308751578467962 0.382882561099155 -0.0178400113458779 0.495373744977978
79 -0.00667686858039092 0 0.618832818575304 0.390448627136259 -1.3301238959693 -1.20119998153735 -1.03841249262165 -0.78127930335059 -0.620739219579941 -0.349371714206038 -0.114737199099922 -0.0268686945744912 0.0333106488225409 0.124362892299597 0.343981620068288 0.605566683484146 0.881110472112528 1.02155593390037 1.14171827205077 1.37723612277476 -0.0137250661875995 NA NA 0.611737334224976 NA NA -1.32417527861717 -1.09317742744151 -0.988728749385084 -0.812939357100286 -0.583351586404535 -0.355795134951242 -0.12482426456991 -0.028748057913035 0.0152783973868019 0.095291852755595 0.353640082551021 0.646113675796344 0.800610517993109 0.908503096036418 1.06622780600788 1.43873551923898 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00321740136646937 0.000000685454286328579 0.00558719556305952 0.0302192166834387 0.000659908818462613 0.0617339384995741 0.0421218259674092 0.0874080236468489 0.580291982231067 0.0677962451323618 0.0238750392429843 0.040561757337116 0.0311496179664978 0.0203832556618538 0.0000294399091644229 0.000764281274815383 0.00420018524459095 0.391008079765192 NA NA -0.0118322599745579 -0.0189355212215076 -1.00171561704968 -1.00100019286338 -0.991608009705063 -0.8738252603606 -0.590795536512436 -0.345153284019099 -0.121973477484742 -0.0264038396166606 0.0135454282851007 0.0957931844606799 0.381949716189318 0.653623743414264 0.88910790810503 0.985247805640826 1.00047513834213 1.00188007369178 0.382530895721191 0.197853741333975 0.113810636536516 0.281896846131434 0.469031205455217 0.433987085659239 0.501633085893014 3.19969550751094 2.22158419629034 4.17780681873154 3.99991239888605 2.40836590126603 5.59145889650608 0.455888553639042 0.391030170286007 0.521601380712248 0.401969672552337 0.339253647412996 0.466461137213445 0.319929920952222 0.282742973441124 0.355816717794722 -0.0117787661201118 0.39675355823522
