Rownumber,effectsize,uniquestudy,uniquesample,Year,Title,Newlink,NewPart,Complete.Task.Prior,Goal.Expectancy.Manipulated,Goal.Value.Manipulated,SocialDesirability,Funneled.Debriefing.Present,n,Proportion.of.Prime,ControlType.Binary,Source.Type.Binary,Country.Binary,Liminality.Binary,Dependent.Measure.Category.Binary,Filler.Task,PrimeContent,Preregistration,Covariates,Remove,ControlType,primed.concept,measured.behavior,moderator.level,M.Control,SD.Control,M.Prime,SD.prime,p.control,p.prime,reverse,d,c,mn,Gv
159,159,2852,28521,2017,Men Percieve Anti-male Bias: Status- Legitimizing Beliefs In Discrimination Against Women,2,1,0,0,0,1,0,64,1,1,1,2,1,2,1,7,0,0,0,1,status legitamizing beliefs,% reviewing male resume (helping males),na,NA,NA,NA,NA,0.28,0.72,1,1.02876915,0.987854251,0.0625,0.094234732
160,160,2852,28522,2017,Men Percieve Anti-male Bias: Status- Legitimizing Beliefs In Discrimination Against Women,2,1,0,0,0,1,0,83,1,1,1,2,1,2,1,7,0,0,0,1,status legitamizing beliefs,% reviewing female resume (helping females),na,NA,NA,NA,NA,0.61,0.39,-1,0.488651197,0.990712074,0.048192771,0.061575645
169,169,2901,29011,2017,Money Priming Affects Consumers' Need for Uniqueness,2,1,0,0,0,0,0,66,1,2,1,2,1,2,0,3,0,0,0,5,money ,"% choosing ""counterconformity"" keychain",na,NA,NA,NA,NA,0.3636,0.6765,1,0.706936783,0.988235294,0.060606061,0.081895154
170,170,2902,29021,2017,Money Priming Affects Consumers' Need for Uniqueness,2,2,0,0,0,0,0,150,1,2,1,2,1,2,0,3,0,0,0,3,money ,% choosing unique product,na,NA,NA,NA,NA,0.4744,0.6944,1,0.506436457,0.994923858,0.026666667,0.035352407
171,171,2902,29021,2017,Money Priming Affects Consumers' Need for Uniqueness,2,2,0,0,0,0,0,139,1,2,1,2,1,2,0,3,0,0,0,3,money,% choosing unique product,na,NA,NA,NA,NA,0.4744,0.5082,1,0.074181608,0.994515539,0.028776978,0.035039298
172,172,2903,29031,2017,Money Priming Affects Consumers' Need for Uniqueness,2,2,0,0,0,0,0,98,1,2,1,2,1,2,0,3,0,0,0,3,money ,% choosing unique biscuits,na,NA,NA,NA,NA,0.4723,0.7593,1,0.689101361,0.992167102,0.040816327,0.058831625
221,221,671,6711,2013,Priming effect of antismoking PSAs on smoking behaviour: a pilot study,1,2,1,0,0,-1,1,38,1,2,1,1,1,2,0,2,0,0,0,6,quitassist anti-smoking,% who smoked during break,na,NA,NA,NA,NA,0.11,0.42,1,0.954282765,0.979020979,0.105263158,0.229086048
222,222,671,6711,2013,Priming effect of antismoking PSAs on smoking behaviour: a pilot study,1,2,1,0,0,-1,1,37,1,2,1,1,1,2,0,2,0,0,0,6,truth anti-smoking,% who smoked during break,na,NA,NA,NA,NA,0.11,0.33,1,0.745791804,0.978417266,0.108108108,0.242141389
276,276,3122,31221,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,40,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Help choice,Aural,NA,NA,NA,NA,0.7,0.9,1,0.72946711,0.98013245,0.1,0.241240913
277,277,3122,31222,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,40,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Help choice,Visual,NA,NA,NA,NA,0.75,0.95,1,0.997439228,0.98013245,0.1,0.401018579
278,278,3122,31221,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,40,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Aural,NA,NA,NA,NA,0.533,0.889,1,1.052853734,0.98013245,0.1,0.215075013
279,279,3122,31222,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,40,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Visual,NA,NA,NA,NA,0.571,0.99,1,2.328578698,0.98013245,0.1,1.59721321
280,280,3123,31231,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Prosocial motive & Normative,NA,NA,NA,NA,0.667,0.909,1,0.862651689,0.973761545,0.129726925,0.327117667
281,281,3123,31232,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Prosocial motive & Counter-normative,NA,NA,NA,NA,0.857,0.714,1,-0.470131969,0.973761545,0.129726925,0.257432144
282,282,3123,31233,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Selfish motive & Normative,NA,NA,NA,NA,0.625,0.99,1,2.192705949,0.973761545,0.129726925,2.075650265
283,283,3123,31234,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Selfish motive & Counter-normative,NA,NA,NA,NA,0.125,0.667,1,1.417617406,0.973761545,0.129726925,0.269028751
284,284,3123,31231,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Non significant other,Petition help,Prosocial motive & Normative,NA,NA,NA,NA,0.667,0.636,1,-0.073337005,0.973761545,0.129726925,0.173932395
285,285,3123,31232,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Non significant other,Petition help,Prosocial motive & Counter-normative,NA,NA,NA,NA,0.857,0.6,1,-0.7436239,0.973761545,0.129726925,0.243031542
286,286,3123,31233,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Non significant other,Petition help,Selfish motive & Normative,NA,NA,NA,NA,0.625,0.714,1,0.216927782,0.973761545,0.129726925,0.180673285
287,287,3123,31234,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,30.834,1,2,2,1,1,2,0,7,0,1,0,4,Non significant other,Petition help,Selfish motive & Counter-normative,NA,NA,NA,NA,0.125,0.5,1,1.044686921,0.973761545,0.129726925,0.259126258
288,288,3124,31241,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,43.334,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Consistent,NA,NA,NA,NA,0.533,0.923,1,1.272854095,0.981744718,0.092306272,0.253753335
289,289,3124,31242,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,43.334,1,2,2,1,1,2,0,7,0,1,0,4,Significant other,Petition help,Inconsistent,NA,NA,NA,NA,0.357,0.765,1,0.957333646,0.981744718,0.092306272,0.139150115
290,290,3124,31241,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,43.334,1,2,2,1,1,2,0,7,0,1,0,4,Non significant other,Petition help,Consistent,NA,NA,NA,NA,0.533,0.538,1,0.010880224,0.981744718,0.092306272,0.112802484
291,291,3124,31242,2009,Significant others and prosocial behavior: how do we know how to help?,2,1,0,0,0,1,1,43.334,1,2,2,1,1,2,0,7,0,1,0,4,Non significant other,Petition help,Inconsistent,NA,NA,NA,NA,0.357,0.312,1,-0.109539273,0.981744718,0.092306272,0.126469529
313,313,351,3511,2013,The achievement of masculinity through energy-drink consumption: Experimental evidence supporting a closer look at the popularity of energy drinks among men.,1,1,0,0,0,0,0,72,0.5,1,1,2,1,2,0,6,0,1,0,1,masculinity,taking energy drink,na,NA,NA,NA,NA,0.44,0.69,1,0.567915506,0.989247312,0.055555556,0.07374091
318,318,2532,25321,1984,The Behavioral Consequences of Schema Activation,1,1,0,0,0,1,0,40,1,2,2,1,1,2,1,4,0,0,1,6,Helping persona,Person helping,na,NA,NA,NA,NA,0.25,0.6,1,0.812766336,0.98013245,0.1,0.144382687
319,319,2532,25321,1984,The Behavioral Consequences of Schema Activation,1,1,0,0,0,1,0,56,1,2,2,1,1,2,1,4,0,0,1,5,Science benefits,Science helping,na,NA,NA,NA,NA,0.32,0.44,1,0.278673078,0.986046512,0.071428571,0.093946772
320,320,2532,25321,1984,The Behavioral Consequences of Schema Activation,1,1,0,0,0,1,0,55,1,2,2,1,1,2,1,4,0,0,1,5,Science helping,Science helping,na,NA,NA,NA,NA,0.32,0.61,1,0.65277727,0.985781991,0.072727273,0.097257671
321,321,2532,25321,1984,The Behavioral Consequences of Schema Activation,1,1,0,0,0,1,0,56,1,2,2,1,1,2,1,4,0,0,1,5,Helping persona,Science helping,na,NA,NA,NA,NA,0.32,0.21,1,-0.310499628,0.986046512,0.071428571,0.115325028
340,340,871,8711,2011,The Effect of Nonconscious Goals on Conscious Goal-Based Preferences,1,1,0,0,0,0,1,94,1,1,2,1,1,1,1,2,0,0,0,1,Health,Healthy tea choice,na,NA,NA,NA,NA,0.409,0.62,1,0.468981492,0.991825613,0.042553191,0.054205867
341,341,872,8721,2011,The Effect of Nonconscious Goals on Conscious Goal-Based Preferences,1,1,0,0,0,0,1,140,1,1,2,1,1,1,1,2,0,0,0,1,Health,Healthy tea choice,na,NA,NA,NA,NA,0.288,0.478,1,0.44801646,0.994555354,0.028571429,0.038579382
400,400,1443,14431,2005,The goal-dependent automaticity of drinking habits,1,1,0,0,0,0,0,66,1,2,2,2,1,2,0,2,0,1,1,6,Socializing goal,Take alcohol coupon,Non-habitual ,NA,NA,NA,NA,0.46,0.4,-1,0.133553175,0.988235294,0.060606061,0.075460624
401,401,1443,14432,2005,The goal-dependent automaticity of drinking habits,1,1,0,0,0,0,0,65,1,2,2,2,1,2,0,2,0,1,1,6,Socializing goal,Take alcohol coupon,Habitual,NA,NA,NA,NA,0.58,0.88,1,0.909527673,0.988047809,0.061538462,0.126961248
429,429,3011,30111,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,84,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,na,NA,NA,NA,NA,0.171,0.216,1,0.158104974,0.990825688,0.047619048,0.093789876
430,430,3011,30111,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,84,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,na,NA,NA,NA,NA,0.171,0.4,1,0.640825665,0.990825688,0.047619048,0.081208151
431,431,3012,30121,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,83.5,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,Misattribution,NA,NA,NA,NA,0.33,0.33,1,0,0.990769231,0.047904192,0.065857658
432,432,3012,30121,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,82,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,Misattribution,NA,NA,NA,NA,0.33,0.195,1,-0.387575262,0.990595611,0.048780488,0.080760013
433,433,3012,30122,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,83.5,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,No misattribution,NA,NA,NA,NA,0.225,0.302,1,0.217933551,0.990769231,0.047904192,0.076290775
434,434,3012,30122,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,82,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,No misattribution,NA,NA,NA,NA,0.225,0.419,1,0.496927012,0.990595611,0.048780488,0.072970322
435,435,3013,30131,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,57,1,2,1,1,0,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,Preexposure,NA,NA,NA,NA,0.367,0.5,1,0.296417202,0.98630137,0.070175439,0.088571507
436,436,3013,30131,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,52.5,1,2,1,1,0,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,Preexposure,NA,NA,NA,NA,0.367,0.3,1,-0.164119033,0.985074627,0.076190476,0.104985875
437,437,3013,30132,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,57,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,No preexposure,NA,NA,NA,NA,0.25,0.269,1,0.053785042,0.98630137,0.070175439,0.111120483
438,438,3013,30132,2009,The Power of Strangers: The Effect of Incidental Consumer Brand Encounters on Brand Choice,2,2,1,0,0,0,0,52.5,1,2,1,1,1,2,0,2,0,0,0,5,Dasani bottled water,Choice of bottled water,No preexposure,NA,NA,NA,NA,0.25,0.565,1,0.738666103,0.985074627,0.076190476,0.108872164
448,448,1869,18691,2006,The Psychological Consequences of Money,2,2,0,0,0,0,0,24.66666666,1,2,1,1,1,2,0,3,0,0,0,5,Money,percentage of working alone,vs. no prime,NA,NA,NA,NA,0.25,0.83,1,1.430385484,0.966542751,0.162162162,0.306111971
926,926,1869,18691,2006,The Psychological Consequences of Money,2,2,0,0,0,0,0,24.66666666,1,2,1,1,1,2,0,3,0,0,0,5,Money,percentage of working alone,vs. neutral prime,NA,NA,NA,NA,0.31,0.83,1,1.27132366,0.966542751,0.162162162,0.289888906
474,474,511,5111,2003,Thinking of you: nonconscious pursuit of interpersonal goals associated with relationship partners,2,1,0,0,0,1,0,33,1,2,1,1,1,2,0,7,0,0,0,6,Friend,Do another study,na,NA,NA,NA,NA,0.1875,0.5294,1,0.852044051,0.975609756,0.121212121,0.194867906
475,475,3135,31351,2018,To lead or to be liked: When prestige-oriented leaders prioritize popularity over performance,2,1,1,0,0,1,1,245.34,1,1,1,1,1,2,0,7,0,1,1,1,Status hierarchy,Selection of group preferred tasks,na,NA,NA,NA,NA,0.232,0.689,1,1.095133973,0.996914723,0.016303905,0.025470894
476,476,3135,31351,2018,To lead or to be liked: When prestige-oriented leaders prioritize popularity over performance,2,1,1,0,0,1,1,245.34,1,1,1,1,1,2,0,7,0,1,1,1,Power hierarchy,Selection of group preferred tasks,na,NA,NA,NA,NA,0.232,0.223,1,-0.028149862,0.996914723,0.016303905,0.028207714
487,487,2722,27221,2016,"Using consumer responsibility reminders to reduce cuteness-induced indulgent consumption
",2,2,0,0,0,0,0,78,1,2,1,1,1,2,2,7,0,1,0,6,Cute,Number of indulgent episode listed,Prosocial prime,NA,NA,NA,NA,0.6,0.65,1,0.116583735,0.99009901,0.051282051,0.066733803
488,488,2722,27221,2016,"Using consumer responsibility reminders to reduce cuteness-induced indulgent consumption
",2,2,0,0,0,0,0,78,1,2,1,1,1,2,2,7,0,1,0,6,Cute,Number of indulgent episode listed,No prosocial prime,NA,NA,NA,NA,0.59,0.8,1,0.55805892,0.99009901,0.051282051,0.080931774
492,492,411,4111,2011,Warding off Organizational Vampires: Moral Cues and Social Norms as a Necklace of Garlic,1,1,0,0,0,-1,0,101,1,1,2,1,1,1,1,4,0,0,0,1,Moral,Percentage of cheating,na,NA,NA,NA,NA,0.651,0.603,-1,0.112413962,0.992405063,0.03960396,0.051635849
493,493,413,4131,2011,Warding off Organizational Vampires: Moral Cues and Social Norms as a Necklace of Garlic,1,1,0,0,0,-1,1,148,1,2,2,1,1,2,0,4,0,0,0,3,Moral,Incidence of communication of deceptice messages,na,NA,NA,NA,NA,0.635,0.459,-1,0.393870208,0.994854202,0.027027027,0.034264116
500,500,2984,29841,2016,When Money Makes Employees Warm and Bright: Thoughts of New Money Promote Warmth and Competence,2,2,0,0,0,0,0,81,1,1,1,1,1,2,0,3,0,1,0,1,Old money,Volunterring to help ,na,NA,NA,NA,NA,0.11,0.14,-1,-0.150417842,0.99047619,0.049382716,0.138998797
501,501,2984,29841,2016,When Money Makes Employees Warm and Bright: Thoughts of New Money Promote Warmth and Competence,2,2,0,0,0,0,0,78,1,1,1,1,1,2,0,3,0,1,0,1,New money,Volunterring to help ,na,NA,NA,NA,NA,0.11,0.33,1,0.754696133,0.99009901,0.051282051,0.114861941
508,508,2741,27411,2015,Who helps the Samaritan? The influence of religious vs. secular primes on spontaneous helping of members of religious outgroups.,1,1,0,0,0,1,0,70,1,1,1,1,1,2,0,4,0,0,0,1,Religious Benevolence Prime,% of participants that helped,Religious Out-group (hijab),NA,NA,NA,NA,0.222,0.471,1,0.62042249,0.988929889,0.057142857,0.085138914
509,509,2741,27412,2015,Who helps the Samaritan? The influence of religious vs. secular primes on spontaneous helping of members of religious outgroups.,1,1,0,0,0,1,0,54,1,1,1,1,1,2,0,4,0,0,0,1,Religious Benevolence Prime,% of participants that helped,Religious In-Group (no hijab),NA,NA,NA,NA,0.607,0.5,1,-0.23619972,0.985507246,0.074074074,0.09222452
510,510,2741,27411,2015,Who helps the Samaritan? The influence of religious vs. secular primes on spontaneous helping of members of religious outgroups.,1,1,0,0,0,1,0,67,1,1,1,1,1,2,0,4,0,0,0,1,Secular Benevolence Prime,% of participants that helped,Religious Out-group (hijab),NA,NA,NA,NA,0.222,0.516,1,0.718273363,0.988416988,0.059701493,0.088865802
511,511,2741,27412,2015,Who helps the Samaritan? The influence of religious vs. secular primes on spontaneous helping of members of religious outgroups.,1,1,0,0,0,1,0,56,1,1,1,1,1,2,0,4,0,0,0,1,Secular Benevolence Prime,% of participants that helped,Religious In-Group (no hijab),NA,NA,NA,NA,0.607,0.393,1,-0.472657934,0.986046512,0.071428571,0.091014845
540,540,371,3711,2013,Activating health goals reduces (increases) hedonic evaluation of food brands for people who harbor highly positive (negative) affect toward them,1,1,0,0,0,1,1,47,0.538461538,1,1,1,1,2,0,2,0,1,0,1,Health,Percentage taking fruit over candy,na,NA,NA,NA,NA,0.545,0.8,1,0.653653855,0.983240223,0.085106383,0.133002351
564,564,151,1511,1996,Automaticity of Social Behavior: Direct Effects of trait Construct and Stereotype Activation on Action,1,1,0,0,0,1,0,22.66666666,0.5,1,1,1,1,2,0,2,0,0,0,1,Polite Prime,% of participants that interrupted at all in the 10 min period,na,NA,NA,NA,NA,0.38,0.18,-1,0.545308443,0.963265306,0.176470588,0.295547782
565,565,151,1511,1996,Automaticity of Social Behavior: Direct Effects of trait Construct and Stereotype Activation on Action,1,1,0,0,0,1,0,22.66666666,0.5,1,1,1,1,2,0,2,0,0,0,1,Rude Prime,% of participants that interrupted at all in the 10 min period,na,NA,NA,NA,NA,0.38,0.64,1,0.565549399,0.963265306,0.176470588,0.230245952
589,589,3293,32931,2008,Chronic and temporary aggression causes hostile false memories for ambiguous information,1,1,0,0,0,0,0,50,0.25,1,1,2,1,2,0,2,0,0,0,1,Insult prime,Proportion of subjects interperting list as violent,High Aggression,NA,NA,NA,NA,0.35,0.44,1,0.205062322,0.984293194,0.08,0.102788873
590,590,3293,32932,2008,Chronic and temporary aggression causes hostile false memories for ambiguous information,1,1,0,0,0,0,0,50,0.25,1,1,2,1,2,0,2,0,0,0,1,Insult prime,Proportion of subjects interperting list as violent,Low Aggresion,NA,NA,NA,NA,0.16,0.34,1,0.53992004,0.984293194,0.08,0.144647794
641,641,991,9911,1998,"Help, I need somebody: Automatic action and inaction.",1,1,0,0,0,1,0,32,0.666666667,1,1,2,1,2,0,4,0,0,0,1,Help,Helping behavior,Normal,NA,NA,NA,NA,0.687,0.937,1,1.028327651,0.974789916,0.125,0.410174951
642,642,992,9921,1998,"Help, I need somebody: Automatic action and inaction.",1,1,0,0,0,1,0,32,0.666666667,1,1,2,1,2,0,4,0,0,0,1,Help,Helping behavior,On time,NA,NA,NA,NA,0.75,0.99,1,1.879127526,0.974789916,0.125,2.020282995
643,643,991,9912,1998,"Help, I need somebody: Automatic action and inaction.",1,1,0,0,0,1,0,32,0.666666667,1,1,2,1,2,0,4,0,0,0,1,Help,Helping behavior,Leaking,NA,NA,NA,NA,0.125,0.062,1,-0.414200094,0.974789916,0.125,0.500361762
871,871,992,9922,1998,"Help, I need somebody: Automatic action and inaction.",1,1,0,0,0,1,0,32,0.666666667,1,1,2,1,2,0,4,0,0,0,1,Help,Helping behavior,Late,NA,NA,NA,NA,0.125,0.125,1,5.97E-17,0.974789916,0.125,0.347386915
650,650,143,1431,2010,Inaccurate self-knowledge formation as a result of automatic behavior,1,1,0,0,0,1,0,76,0.428571429,1,1,1,1,2,0,4,0,0,0,1,Help,choice of helping game,na,NA,NA,NA,NA,0.38,0.61,1,0.511265506,0.989830508,0.052631579,0.067575329
895,895,144,1441,2010,Inaccurate self-knowledge formation as a result of automatic behavior,2,1,0,0,0,1,0,127,0.428571429,1,1,1,1,2,0,4,0,0,0,1,Money,choice of game with money,na,NA,NA,NA,NA,0.45,0.6,1,0.332171084,0.993987976,0.031496063,0.039285832
687,687,3323,33231,2008,Nonconscious Goals and Consumer Choice,1,1,0,0,0,0,1,60,1,1,1,1,1,2,2,3,0,0,0,1,Prestige,Intervening Choice,na,NA,NA,NA,NA,0.429,0.429,1,0,0.987012987,0.066666667,0.082725014
688,688,3323,33232,2008,Nonconscious Goals and Consumer Choice,1,1,0,0,0,0,1,60,1,1,1,1,1,2,2,3,0,0,0,1,Thrift,Final Choice,na,NA,NA,NA,NA,0.429,0.444,1,0.03318807,0.987012987,0.066666667,0.082405828
708,708,1241,12411,2014,Priming Thoughts About Extravagance: Implications for Consumer Decisions About Luxury Products,1,1,0,0,0,0,0,63.5,0.5,1,1,2,1,2,2,2,0,0,0,1,Extravagence,Choosing Extravagent product,Other focused,NA,NA,NA,NA,0.52,0.77,1,0.614430123,0.987755102,0.062992126,0.092413896
709,709,1241,12412,2014,Priming Thoughts About Extravagance: Implications for Consumer Decisions About Luxury Products,1,1,0,0,0,0,0,63.5,0.5,1,1,2,1,2,2,2,0,0,0,1,Extravagence,Choosing Extravagent product,Self focused,NA,NA,NA,NA,0.77,0.5,1,-0.658019615,0.987755102,0.062992126,0.092352527
715,715,3342,33431,2002,Subliminal priming and persuasion: Striking while the iron is hot,1,1,1,0,1,0,0,38,0.666666667,2,1,2,0,2,0,1,0,1,0,6,Thirst,Coupon choice,na,NA,NA,NA,NA,0.5,0.71,1,0.483294781,0.979020979,0.105263158,0.141690635
723,723,164,1641,2001,The automated will: nonconscious activation and pursuit of behavioral goals,1,1,0,0,0,0,1,76,0.538461538,1,1,1,1,1,0,1,0,0,0,1,Performance,Working past stop,na,NA,NA,NA,NA,0.22,0.57,1,0.844514608,0.989830508,0.052631579,0.079250282
724,724,165,1651,2001,The automated will: nonconscious activation and pursuit of behavioral goals,1,1,0,0,0,0,1,65,0.538461538,1,1,1,1,2,0,1,0,0,0,1,Performance,Working past stop,na,NA,NA,NA,NA,0.32,0.66,1,0.771931562,0.988047809,0.061538462,0.08466008
